date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,p-Flotation Column 01 Air Flow,p-Flotation Column 02 Air Flow,p-Flotation Column 03 Air Flow,p-Flotation Column 04 Air Flow,p-Flotation Column 05 Air Flow,p-Flotation Column 06 Air Flow,p-Flotation Column 07 Air Flow,p-Flotation Column 01 Level,p-Flotation Column 02 Level,p-Flotation Column 03 Level,p-Flotation Column 04 Level,p-Flotation Column 05 Level,p-Flotation Column 06 Level,p-Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-03-10 17:00:00,55.98999999999983,17.159999999999975,5299.79988888889,556.6711166666666,399.6047555555557,10.361159999999996,1.7669693888888862,250.0015611111112,250.318761111111,250.07279999999997,295.0959999999995,306.40000000000094,250.01072222222226,249.98866666666675,549.6559500000002,550.8930166666665,549.6851166666664,549.1668333333333,550.0363777777776,565.7820944444446,550.042772222222,66.29999999999986,1.959999999999996
2017-03-10 18:00:00,55.98999999999983,17.159999999999975,5252.40501111111,525.4858944444446,400.59094444444435,10.273950555555556,1.754587944444445,249.71306666666663,249.99069999999972,250.0630722222218,295.0959999999995,306.40000000000094,249.9983499999997,250.0473055555553,550.0750833333335,549.6167666666662,549.6145611111112,549.6146222222225,548.8206833333331,565.0932777777781,549.0944499999998,66.20999999999974,3.5700000000000047
2017-03-10 19:00:00,55.98999999999983,17.159999999999975,4377.180877777779,469.43550000000016,399.01682222222234,10.398752777777778,1.7516152222222232,250.17599999999996,249.97158333333354,250.07446666666664,295.0959999999995,306.40000000000094,250.01895,250.04802222222241,550.0698277777774,549.316927777778,549.2536722222225,549.6594722222221,549.6220388888888,559.0349444444445,550.2043055555554,67.23999999999982,1.1200000000000028
2017-03-10 20:00:00,55.98999999999983,17.159999999999975,4643.644044444445,443.8796722222224,399.57016111111113,10.095099611111102,1.740864444444445,250.02516666666665,250.20492777777767,250.06450555555543,295.0959999999995,306.40000000000094,249.9089111111112,250.0285555555556,521.0884055555555,523.9907694444445,521.5668888888887,515.839577777778,522.1457444444445,550.2079694444448,531.4241222222223,66.22999999999972,1.4900000000000038
2017-03-10 21:00:00,55.98999999999983,17.159999999999975,4423.358447222224,431.2998555555558,399.2611277777778,10.119027777777779,1.6937913888888902,250.00362222222213,250.2913444444445,250.02741666666668,295.0959999999995,306.40000000000094,250.0549444444444,250.12991111111103,476.2492888888885,485.58116944444436,475.4762277777778,416.27196666666686,442.92012222222206,467.0270722222223,451.27371111111097,66.42000000000007,1.4699999999999998
2017-03-10 22:00:00,55.98999999999983,17.159999999999975,2984.8137694444454,431.5534666666666,400.42091111111097,9.984032555555551,1.7288668333333337,249.80255,250.01348333333317,250.0276666666666,295.0959999999995,306.40000000000094,250.02267777777786,250.08854444444438,549.9218500000002,549.8993111111108,548.7592833333333,446.4924305555555,472.1235777777777,471.6553388888889,467.86705555555574,67.15999999999988,1.1599999999999973
2017-03-10 23:00:00,55.98999999999983,17.159999999999975,3729.535319444445,357.1548555555556,400.48823333333326,9.876561388888891,1.6274581666666663,250.04180555555558,250.15682222222236,250.09860555555545,295.0959999999995,306.40000000000094,250.0545222222224,249.9434388888889,549.6687999999998,550.0638666666672,549.5775944444445,439.8214527777777,540.2972166666666,557.3737166666668,538.9984861111107,67.17000000000007,1.1500000000000037
2017-03-11 00:00:00,55.98999999999983,17.159999999999975,4947.613177777777,315.27391666666665,399.81750555555533,10.0297595,1.5712219444444449,250.0513722222221,250.19166666666652,250.0061833333331,295.0959999999995,306.40000000000094,250.04601111111103,250.1117111111112,550.2959499999997,549.2386777777778,548.8585111111108,429.47499722222216,545.1795027777778,552.5987611111112,543.5512388888889,67.03000000000014,1.2299999999999964
2017-03-11 01:00:00,60.6599999999999,8.25,5178.826091666665,366.9942722222222,400.5145722222223,10.278490555555557,1.721786888888892,250.30812777777774,250.54370555555545,250.0755055555554,295.0959999999995,306.40000000000094,250.04243333333312,249.95652777777764,549.7898111111108,551.1657055555553,550.4433833333334,362.354975,555.3920472222221,552.2546666666666,550.1147944444443,67.44000000000004,1.169999999999996
2017-03-11 02:00:00,60.6599999999999,8.25,3112.406888888891,357.11292777777777,399.85771111111114,10.304996111111107,1.7523335555555544,249.73450555555542,249.94626111111128,250.05536666666674,295.0959999999995,306.40000000000094,250.08498333333333,249.6870055555557,549.3176055555552,554.9773944444439,549.8253444444442,504.5453361111108,544.8131555555557,550.5573277777779,544.1324305555559,66.39999999999979,2.5
2017-03-11 03:00:00,60.6599999999999,8.25,3191.996277777779,331.49945,399.0191333333335,10.036589722222224,1.7340952777777767,249.70320555555543,250.04337222222213,249.6810333333333,295.0959999999995,306.40000000000094,250.26025,250.2123,551.3457,561.1450055555554,550.2805055555555,458.6026805555557,549.4675972222219,564.7538111111112,553.2092972222225,65.12000000000018,4.139999999999989
2017-03-11 04:00:00,60.6599999999999,8.25,3057.6432777777777,319.3956500000002,400.52204444444465,10.168908666666667,1.7505332777777751,250.1093555555555,250.16088888888896,250.0397944444444,295.0959999999995,306.40000000000094,249.98357222222202,250.0343611111109,549.9285444444444,549.702188888889,550.0327722222222,478.4515611111111,548.7892222222223,551.7917277777781,548.3376666666667,64.26000000000018,3.3399999999999954
2017-03-11 05:00:00,60.6599999999999,8.25,2307.970337037037,332.3750666666665,400.0710722222221,9.93153655555556,1.7569892222222228,249.9453611111112,250.22012222222213,249.97974444444424,295.0959999999995,306.40000000000094,250.0050611111111,250.0733555555555,549.8177111111113,549.8940833333331,550.4787944444447,501.4144972222224,556.9281222222222,554.3479333333332,554.1113472222223,64.07999999999993,4.080000000000009
2017-03-11 06:00:00,60.6599999999999,8.25,2158.28159074074,335.11090555555563,400.63001666666656,9.570790277777778,1.6517962222222218,250.3778722222221,250.0664055555554,250.5732166666664,295.0959999999995,306.40000000000094,250.4894111111112,250.1104388888887,551.0425944444443,550.7924333333334,550.0177722222222,481.5364138888892,549.0595500000003,563.1837666666668,542.3105638888889,63.530000000000136,5.360000000000012
2017-03-11 07:00:00,59.88999999999997,8.980000000000015,2630.408611111112,362.46411666666665,399.94390000000016,9.962792,1.6454031111111118,250.0676,250.22967777777762,250.06932777777803,295.0959999999995,306.40000000000094,249.7858833333332,249.94936666666658,559.2564444444444,570.712672222222,561.3213666666667,540.9032638888891,544.3436944444443,572.1492500000003,549.1691194444442,63.329999999999934,4.9600000000000115
2017-03-11 08:00:00,59.88999999999997,8.980000000000015,2403.8344277777765,478.2534944444445,400.58486111111085,9.978123,1.743121,250.09165555555543,249.82552777777772,250.0528555555552,295.0959999999995,306.40000000000094,250.01504444444427,249.72551111111102,549.7070722222215,549.8919166666667,548.0309444444441,482.5177749999999,545.0152222222217,558.9983805555556,542.8099861111108,63.329999999999934,4.9600000000000115
2017-03-11 09:00:00,59.88999999999997,8.980000000000015,882.2323988708238,532.2411888888888,400.3180388888888,9.526285888888891,1.6966247777777732,249.98378888888908,249.68942222222228,250.0246333333332,295.0959999999995,306.40000000000094,250.1144722222221,250.0752944444445,594.1256999999998,533.6254250000002,600.729586111111,536.808938888889,555.0646249999999,560.7529500000005,559.4326583333334,65.14999999999979,2.970000000000013
2017-03-11 10:00:00,59.88999999999997,8.980000000000015,2218.1982744625125,559.5588833333335,399.5537833333333,9.348196777777783,1.7664500000000003,250.4719833333332,250.21202222222232,250.07314444444438,295.0959999999995,306.40000000000094,250.24599999999995,250.04942777777782,549.8924666666667,239.7896018018017,550.5959388888891,548.7799888888887,548.4153277777777,551.9240055555557,550.7638000000002,65.64999999999979,2.6700000000000044
2017-03-11 11:00:00,59.88999999999997,8.980000000000015,2020.6277277777774,509.5865222222221,395.7701824074077,9.514923944444439,1.7508555555555556,250.0399055555556,250.46098333333327,249.9333555555553,295.0959999999995,306.40000000000094,250.07044444444432,250.00177777777765,550.7043333333331,394.98381668778165,550.1942333333329,551.8308333333335,549.9775555555558,555.4475777777777,550.4290833333332,66.46999999999986,1.59
2017-03-11 12:00:00,59.88999999999997,8.980000000000015,3110.821855555557,454.198272222222,398.0709453703704,9.52788866666666,1.746872666666667,250.11968333333309,249.90755555555558,249.9706055555554,295.0959999999995,306.40000000000094,249.91829444444423,249.93901111111091,549.2371499999998,723.6508515625003,548.5280277777773,547.4507722222223,549.5298111111114,546.9825416666667,550.1584944444446,66.20999999999974,1.5200000000000033
2017-03-11 13:00:00,59.88999999999997,8.980000000000015,3234.3970555555547,509.73989444444453,401.50349535519086,9.586011111111107,1.7467912777777772,249.89776666666677,250.28893333333332,250.14958888888884,295.0959999999995,306.40000000000094,249.9939888888887,250.03627777777768,549.8123777777778,753.6124140625,549.5355277777782,547.2013000000002,550.2845944444445,550.299327777778,550.8886833333336,66.40999999999988,1.8199999999999947
2017-03-11 14:00:00,59.88999999999997,8.980000000000015,3480.4054666666657,394.12806666666677,402.79216575592096,9.637455222222222,1.7606903888888887,250.29824444444446,250.25517222222203,250.02666666666678,295.0959999999995,306.40000000000094,250.23411666666644,250.00848888888902,549.6659555555557,783.5739765625002,560.2836888888888,555.3475444444447,550.1430416666666,587.0911805555553,557.4432138888887,64.92000000000007,2.9800000000000075
2017-03-11 15:00:00,59.88999999999997,8.980000000000015,3340.1200000000013,476.9721,399.5793777777778,9.774084388888888,1.7504811666666666,249.92346666666646,250.4782333333333,249.92431666666656,295.0959999999995,306.40000000000094,250.1934999999998,249.97576111111061,549.7849055555557,813.5355390625003,549.3869055555557,552.0793111111112,551.541922222222,557.0937333333334,551.0186166666666,66.15999999999988,1.9900000000000049
2017-03-11 16:00:00,59.6599999999999,9.089999999999977,3415.4504999999986,512.7573333333336,400.37321388888887,9.861648444444443,1.737625555555555,250.1391777777779,250.0148944444444,250.0044333333332,295.0959999999995,306.40000000000094,249.98948888888881,250.09731666666644,499.8700444444446,473.56792803819405,500.5367333333333,498.56622777777784,499.11990555555514,513.0346388888888,505.84840000000014,65.57999999999993,2.360000000000009
2017-03-11 17:00:00,59.6599999999999,9.089999999999977,3596.674222222221,530.8458999999998,398.50304444444436,10.00360983333334,1.7429099444444454,249.80503888888882,250.09546111111104,250.1114611111112,295.0959999999995,306.40000000000094,250.0537166666668,250.1131111111111,453.7443000000004,463.33087222222235,460.24004444444466,458.5305055555555,449.6216555555555,468.3745944444445,456.96769444444465,66.20999999999974,1.8300000000000007
2017-03-11 18:00:00,59.6599999999999,9.089999999999977,3284.755358333332,558.060094444445,399.7347666666665,9.926153666666671,1.76003161111111,249.97576666666671,250.4256333333333,250.0278444444445,295.0959999999995,306.40000000000094,249.92794999999992,250.13533333333345,450.3196166666668,449.7488444444447,449.74036111111104,449.11316111111086,449.85489999999993,455.0803333333334,450.7324944444448,66.20999999999974,1.8300000000000007
2017-03-11 19:00:00,59.6599999999999,9.089999999999977,3262.6702507407404,568.9276055555555,398.7177666666667,9.99389272222222,1.773184888888888,249.6518833333331,250.14959444444432,249.97806111111095,295.0959999999995,306.40000000000094,249.70838888888852,250.02170555555543,449.3990333333329,449.987638888889,450.00696111111097,450.1741444444446,449.24586111111074,451.64341111111116,450.26176666666663,65.5,3.4199999999999977
2017-03-11 20:00:00,59.6599999999999,9.089999999999977,3013.169356481481,570.8648777777778,400.14305,9.93556072222222,1.7757258333333341,250.07736666666668,250.09850555555562,250.0423388888889,295.0959999999995,306.40000000000094,249.9588388888887,250.04344444444448,529.3302722222222,445.5855361111109,529.8284277777782,531.0520833333331,530.5305777777776,494.06530555555526,490.6961777777781,64.56500000000003,3.8650000000000064
2017-03-11 21:00:00,59.6599999999999,9.089999999999977,2958.4608111111106,554.1030722222223,400.55912222222236,9.897945277777776,1.7540961666666668,249.83912222222241,250.29726111111114,250.02152777777766,295.0959999999995,306.40000000000094,250.0298222222221,250.06571666666656,550.346111111111,549.7240999999998,550.1634055555558,549.9484277777779,549.5753888888888,503.50492222222204,500.20483333333283,64.56500000000003,3.8650000000000064
2017-03-11 22:00:00,59.6599999999999,9.089999999999977,3411.2059944444445,551.3229166666669,399.04406666666705,9.801847833333337,1.7551271666666657,249.91818888888912,249.97536666666667,250.07827777777769,295.0959999999995,306.40000000000094,250.0355166666666,250.0832777777777,456.9805444444442,459.5789277777778,458.13807777777765,459.1277555555555,458.0135333333332,463.6588222222222,458.66270555555536,62.9500000000001,4.970000000000018
2017-03-11 23:00:00,59.6599999999999,9.089999999999977,3007.08176111111,542.354188888889,399.3906899572646,9.891801111111107,1.7512991666666669,250.20503333333318,250.33983333333327,250.0443111111109,295.0959999999995,306.40000000000094,250.06187777777774,250.00455,449.97486111111084,449.57281111111115,449.52706666666677,450.25185555555566,450.59139444444406,455.0640722222222,449.64515555555533,62.829999999999934,5.0599999999999765
2017-03-12 00:00:00,59.6599999999999,9.089999999999977,3133.7901472222234,552.9906166666667,400.91911837606887,9.933222055555557,1.7495117777777778,249.72501666666668,249.9877055555555,250.04855000000006,295.0959999999995,306.40000000000094,249.6727444444446,250.0284888888889,450.3664666666668,450.12019444444473,449.5786444444448,449.86921666666643,450.72515555555583,451.96318333333335,451.3327166666671,64.71999999999986,3.5099999999999936
2017-03-12 01:00:00,58.8400000000001,11.460000000000026,3440.9293527777777,546.4069888888891,400.12880555555563,9.918631111111102,1.7440368333333334,248.71185555555562,247.75663055555543,249.75406111111127,295.0959999999995,306.40000000000094,250.24288888888884,249.87485555555543,450.795677777778,304.94925262054505,450.1901833333332,429.46826111111125,442.1716833333336,451.9221277777781,445.488572222222,64.29000000000023,3.620000000000004
2017-03-12 02:00:00,58.8400000000001,11.460000000000026,2605.427488888889,554.1028833333334,399.6829583333334,10.106702222222225,1.7527083333333315,250.44135555555542,250.2677222222221,250.14542777777757,295.0959999999995,306.40000000000094,250.46037222222213,250.63786666666653,450.4998611111108,369.93104737945487,449.16002222222227,457.9068999999997,453.0554388888888,455.1961777777776,451.5515111111112,63.620000000000154,4.919999999999987
2017-03-12 03:00:00,58.8400000000001,11.460000000000026,2833.164325000001,561.6618888888888,400.47102222222236,9.904691833333331,1.7646444444444431,250.16637777777768,249.82164444444462,250.01310555555543,295.0959999999995,306.40000000000094,250.17275555555543,250.1350666666667,450.02059999999983,450.7644666666666,449.8717,452.2775055555557,454.370038888889,471.8711555555559,464.4225833333336,65.87000000000019,2.1299999999999963
2017-03-12 04:00:00,58.8400000000001,11.460000000000026,3220.1805222222224,558.8255999999999,399.83428333333353,9.821314722222224,1.7604659444444437,250.2224055555557,250.24798333333325,250.0716722222221,295.0959999999995,306.40000000000094,250.1577555555556,250.12354444444424,449.9502722222223,450.28930000000014,449.77706111111087,451.3798222222225,452.27184444444464,461.1292666666668,453.43013333333334,65.15999999999988,2.7699999999999934
2017-03-12 05:00:00,58.8400000000001,11.460000000000026,3097.318388888891,548.8467888888888,398.94531666666643,9.708905166666668,1.7514233888888886,250.09033333333335,249.9987666666668,250.08361111111103,295.0959999999995,306.40000000000094,249.9418833333333,249.7495944444444,449.67346666666685,450.44222777777776,449.49780000000015,444.3472500000002,440.29368333333326,451.9998833333331,445.5566055555556,65.87000000000019,2.0299999999999927
2017-03-12 06:00:00,58.8400000000001,11.460000000000026,3624.46988888889,499.9709833333335,401.56979671717176,9.923732444444443,1.7417218333333333,251.00556666666643,249.85827222222224,250.37414444444428,295.0959999999995,306.40000000000094,249.9704111111109,250.0779555555553,448.4853611111108,464.1641999999996,449.9422277777775,431.6321716894979,448.1419444444447,453.6463833333329,450.0565444444447,65.92000000000007,2.120000000000004
2017-03-12 07:00:00,58.819999999999844,11.460000000000026,3605.0253274509837,520.7856944444445,399.2404338383841,9.766371777777772,1.740323722222222,250.07504999999992,250.16225555555556,250.038661111111,295.0959999999995,306.40000000000094,250.06312222222238,250.09947777777768,450.8056444444447,450.5823222222224,450.4056777777776,294.738914421614,450.6595388888888,451.91705000000013,454.1542888888887,65.89999999999979,2.399999999999993
2017-03-12 08:00:00,58.819999999999844,11.460000000000026,3286.814457271244,511.5494944444445,399.9892972222222,9.769991777777776,1.7485056111111108,249.9527277777776,250.1672888888888,250.0809111111109,295.0959999999995,306.40000000000094,250.08220000000009,250.0732888888889,449.97011111111084,451.31480000000033,450.0903222222223,428.3081277777777,451.2274111111108,484.14667777777765,486.7201833333333,65.78000000000014,2.430000000000005
2017-03-12 09:00:00,58.819999999999844,11.460000000000026,3898.336666666667,496.8615944444443,401.2604777777778,9.776126277777776,1.739387333333334,250.10518888888856,250.12321111111103,250.01482777777758,295.0959999999995,306.40000000000094,250.1788055555554,250.0436388888888,450.1879277777781,450.20118333333323,450.6691833333336,449.03319999999985,450.7393222222223,551.1785333333331,548.2907750000002,65.14999999999979,2.9900000000000064
2017-03-12 10:00:00,58.819999999999844,11.460000000000026,3866.410833333334,442.63969444444473,397.7079528455291,9.756631722222224,1.685201333333337,249.96507222222198,250.3320499999999,250.10399444444423,295.0959999999995,306.40000000000094,249.9423277777774,249.9762277777774,450.58012222222237,455.1000666666668,449.9571222222219,434.13363888888915,442.4948833333335,552.7220833333331,545.2180111111113,62.9500000000001,5.0399999999999885
2017-03-12 11:00:00,58.819999999999844,11.460000000000026,2915.4661888888922,308.9497611111112,390.70726097560936,9.916438555555553,1.7156197777777769,250.36694444444439,249.89664999999994,250.01159444444446,295.0959999999995,306.40000000000094,249.9888944444445,250.04211666666663,453.3639055555558,725.2838333333334,563.9768722222223,463.8627861111113,450.8671333333333,560.6044388888888,553.8952555555551,63.829999999999934,4.710000000000009
2017-03-12 12:00:00,58.819999999999844,11.460000000000026,3272.5225,439.42997222222215,399.2166889566394,9.782335555555557,1.713829055555553,249.9407055555556,250.12145000000004,250.01004999999984,295.0959999999995,306.40000000000094,250.0313166666669,250.09569999999997,449.38504999999986,399.85902222222154,315.68569444444444,453.76664722222193,458.9292055555555,567.8699555555556,561.1219499999999,64.11500000000001,4.235000000000001
2017-03-12 13:00:00,58.819999999999844,11.460000000000026,3752.4321666666638,512.5357111111113,402.7010888888889,9.790591277777779,1.6999999999999944,249.93048333333354,249.8419888888889,250.04843888888905,295.0959999999995,306.40000000000094,250.16853888888886,250.07821111111096,491.58565555555566,659.5730694444455,491.64111111111123,448.6910944444445,439.21985,476.75636666666696,425.328302777778,64.39999999999979,3.7599999999999936
2017-03-12 14:00:00,58.819999999999844,11.460000000000026,4131.856666666668,524.2244444444443,399.4405861111111,10.055565333333332,1.715066555555557,250.1378388888888,250.2373833333332,250.0596222222221,295.0959999999995,306.40000000000094,249.9976999999999,250.0593499999998,501.1808277777776,390.17166111111123,499.020588888889,452.0088055555556,455.45147777777765,457.8167444444443,453.07147777777726,64.10000000000021,3.5499999999999976
2017-03-12 15:00:00,58.819999999999844,11.460000000000026,3118.517055555554,536.7364999999999,399.6371666666668,9.741321388888887,1.7303618333333313,250.1729833333333,249.85497777777786,250.04877222222217,295.0959999999995,306.40000000000094,249.94194444444463,250.03599444444455,499.9685944444445,368.98011388888875,499.65314444444425,450.8599055555557,448.6984611111112,452.0569555555557,449.18271111111136,64.29000000000023,3.0599999999999983
2017-03-12 16:00:00,59.04999999999993,11.200000000000033,3363.381244444445,544.2283666666664,399.6796888888888,9.745005333333333,1.7439730555555584,249.98298888888888,249.812911111111,250.06288333333345,295.0959999999995,306.40000000000094,250.24697777777766,250.04871666666665,499.9337055555553,500.0832555555551,499.7970166666668,449.2583944444444,450.0621166666665,450.1163388888892,451.9899555555552,66.54999999999986,1.4399999999999984
2017-03-12 17:00:00,59.04999999999993,11.200000000000033,3952.369111111112,549.9619833333331,401.1198222222223,9.934817111111112,1.7511083333333333,250.03371666666652,249.9611000000001,249.9848555555557,295.0959999999995,306.40000000000094,250.02692222222214,250.04606666666675,500.46017222222235,499.78931666666665,499.4180444444438,452.59512777777763,451.4922944444445,453.3010555555559,452.6518111111108,66.25,1.59
2017-03-12 18:00:00,59.04999999999993,11.200000000000033,3636.592111111109,534.8689611111113,399.225377777778,9.825894444444447,1.7629234444444413,250.02477222222183,250.18304999999992,250.05119444444423,295.0959999999995,306.40000000000094,249.9585888888887,250.0245166666665,499.77905,500.36475555555563,500.39803888888895,500.80613333333326,501.1444388888888,500.48008333333325,501.30029444444426,66.92000000000007,1.5200000000000033
2017-03-12 19:00:00,59.04999999999993,11.200000000000033,4084.474583333332,515.1387333333331,399.11446666666654,9.873642722222224,1.7664018888888868,250.58093888888885,249.85666666666683,250.12394444444448,295.0959999999995,306.40000000000094,250.67886666666692,250.180438888889,503.48286666666655,503.7948666666665,503.2109222222222,505.80481111111135,504.1973222222227,510.38543333333354,508.3606666666664,66.17000000000007,1.959999999999996
2017-03-12 20:00:00,59.04999999999993,11.200000000000033,4225.028861111114,313.7345888888888,401.7588546594996,9.975511277777775,1.83242988888889,250.19943333333333,250.27772777777776,250.0918944444444,295.0959999999995,306.40000000000094,250.42954444444462,249.98346666666663,818.6887317460317,794.8216876138417,860.5824783392436,552.5205833333331,562.0010500000002,596.1107444444443,564.4499861111109,67.11000000000007,1.8999999999999968
